mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413812193,121.097824,31.787533000000003,2019-06-21 21:02:00,0.2,303,295.80002,0
413812193,121.09556,31.77614,2019-06-21 21:16:00,7.4,172,171.90001,0
413812193,121.09579,31.775133,2019-06-21 21:18:00,7.4,169,168.6,0
413812193,121.09623,31.768034000000004,2019-06-21 21:20:00,7.1,182,182.6,0
413812193,121.09608,31.76502,2019-06-21 21:22:00,7.2000003,180,180.1,0
413812193,121.09643,31.759836,2019-06-21 21:24:00,7.6,177,177.7,0
413812193,121.09645,31.75556,2019-06-21 21:26:00,7.4,183,184.40001,0
413812193,121.09616000000001,31.753527000000002,2019-06-21 21:28:00,7.2000003,190,188.8,0
413812193,121.09436000000001,31.744217,2019-06-21 21:32:00,7.7000003,190,189.2,0
413812193,121.09427,31.738577000000003,2019-06-21 21:34:00,8.3,174,174.7,0
413812193,121.0944,31.737427,2019-06-21 21:36:00,8.2,175,175.5,0
413812193,121.09345,31.730556,2019-06-21 21:38:00,5.5,207,208.0,0
413812193,121.09243000000001,31.729073,2019-06-21 21:40:00,5.9,198,200.5,0
413812193,121.09176000000001,31.727087,2019-06-21 21:42:00,4.2000003,211,211.40001,0
