mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413812193,121.09018999999999,31.725706,2019-06-17 13:40:00,0.4,235,235.6,0
413812193,121.09188,31.727528000000003,2019-06-17 13:56:00,6.8,33,33.1,15
413812193,121.094505,31.739227000000003,2019-06-17 14:02:00,7.9,7,9.900001,0
413812193,121.09602,31.746893,2019-06-17 14:06:00,8.1,6,5.9,0
413812193,121.09613,31.757477,2019-06-17 14:10:00,8.6,2,0.1,0
413812193,121.09985,31.771193,2019-06-17 14:16:00,7.6,18,19.300001,0
413812193,121.10061999999999,31.773265999999996,2019-06-17 14:18:00,7.9,14,13.6,0
413812193,121.09753400000001,31.777407,2019-06-17 14:20:00,5.5,288,287.5,0
413812193,121.09539,31.779457,2019-06-17 14:22:00,5.2000003,21,22.5,0
413812193,121.096825,31.782770000000003,2019-06-17 14:24:00,7.1,14,14.8,0
413812193,121.097145,31.783733,2019-06-17 14:26:00,7.2000003,15,15.1,0
