mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413812193,121.09045400000001,31.725393,2019-06-21 02:36:00,0.0,213,213.40001,0
413812193,121.09222,31.727613,2019-06-21 02:44:00,6.2000003,21,21.7,0
413812193,121.093506,31.731396000000004,2019-06-21 02:46:00,7.3,20,20.7,0
413812193,121.09541000000002,31.736390000000004,2019-06-21 02:48:00,7.5,16,16.0,0
413812193,121.09616000000001,31.7384,2019-06-21 02:50:00,7.2000003,18,20.800001,0
413812193,121.09953,31.743646999999996,2019-06-21 02:52:00,7.2000003,29,29.300001,0
413812193,121.10007,31.747740000000004,2019-06-21 02:54:00,8.400001,346,346.6,0
413812193,121.09982,31.748894,2019-06-21 02:56:00,8.3,351,350.9,0
413812193,121.09855,31.757270000000002,2019-06-21 02:58:00,8.5,354,354.80002,0
413812193,121.09782,31.765524,2019-06-21 03:02:00,8.2,356,356.8,15
413812193,121.09759,31.76894,2019-06-21 03:04:00,8.2,353,353.80002,0
413812193,121.09602,31.78006,2019-06-21 03:08:00,7.0,9,9.3,0
413812193,121.09709,31.783846,2019-06-21 03:10:00,7.2000003,12,12.400001,0
413812193,121.098,31.786453,2019-06-21 03:12:00,4.4,15,15.900001000000001,0
413812193,121.09823999999999,31.78722,2019-06-21 03:14:00,3.0,14,14.3,0
