mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413812193,121.09798400000001,31.787466,2019-06-20 21:46:00,0.0,269,247.1,0
413812193,121.09666399999999,31.782288,2019-06-20 21:56:00,6.5,198,198.5,0
413812193,121.09584,31.780226000000003,2019-06-20 21:58:00,5.9,198,198.7,0
413812193,121.09504,31.775679999999998,2019-06-20 22:00:00,7.8,177,177.40001,0
413812193,121.09595,31.770327,2019-06-20 22:02:00,8.3,168,168.7,0
413812193,121.09701499999998,31.76561,2019-06-20 22:04:00,7.9,173,173.5,0
413812193,121.097305,31.763336,2019-06-20 22:06:00,8.3,169,168.40001,0
413812193,121.09933500000001,31.75615,2019-06-20 22:08:00,9.1,167,167.8,0
413812193,121.0996,31.754913000000002,2019-06-20 22:10:00,8.900001,171,172.1,0
413812193,121.09952,31.747790000000002,2019-06-20 22:12:00,8.0,190,189.8,0
413812193,121.09905,31.745572999999997,2019-06-20 22:14:00,8.3,189,189.2,0
413812193,121.09648,31.7331,2019-06-20 22:18:00,7.6,202,203.3,0
413812193,121.09423999999999,31.729107,2019-06-20 22:20:00,6.9,216,215.3,0
413812193,121.09222,31.727394,2019-06-20 22:22:00,6.5,230,230.0,0
