mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413812193,121.09048,31.725506,2019-06-20 15:10:00,0.4,236,244.40001,0
413812193,121.09212,31.727346,2019-06-20 15:22:00,6.7000003,24,24.2,0
413812193,121.0924,31.728635999999998,2019-06-20 15:24:00,7.7000003,357,359.2,0
413812193,121.094986,31.734440000000003,2019-06-20 15:26:00,6.5,27,27.1,0
413812193,121.09812,31.739693,2019-06-20 15:30:00,4.9,67,67.1,0
413812193,121.10163999999999,31.740007000000002,2019-06-20 15:32:00,4.1,80,81.6,0
413812193,121.100624,31.74682,2019-06-20 15:36:00,7.7000003,344,344.6,0
413812193,121.0993,31.750846999999997,2019-06-20 15:38:00,7.9,342,342.6,0
413812193,121.097626,31.755173,2019-06-20 15:40:00,3.9,342,342.1,15
413812193,121.09661000000001,31.758627,2019-06-20 15:42:00,8.1,348,348.7,0
413812193,121.09603999999999,31.760893,2019-06-20 15:44:00,8.1,353,354.0,0
413812193,121.09585600000001,31.76838,2019-06-20 15:46:00,7.8,6,6.9,0
413812193,121.09603999999999,31.771927,2019-06-20 15:48:00,8.1,1,1.7,0
413812193,121.0964,31.775285999999998,2019-06-20 15:50:00,7.8,7,7.6,0
413812193,121.09598500000001,31.779353999999998,2019-06-20 15:52:00,7.2000003,357,357.6,0
