mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413812193,121.09024,31.725696999999997,2019-06-23 02:38:00,0.0,312,320.2,0
413812193,121.09116999999999,31.72646,2019-06-23 02:44:00,4.9,52,52.8,0
413812193,121.092735,31.73092,2019-06-23 02:46:00,7.1,2,3.2,0
413812193,121.09291999999999,31.733859999999996,2019-06-23 02:48:00,6.9,6,6.8,0
413812193,121.09368,31.737637,2019-06-23 02:50:00,6.8,10,11.900001,0
413812193,121.09508000000001,31.742272999999997,2019-06-23 02:52:00,6.7000003,11,11.5,0
413812193,121.09527,31.743174,2019-06-23 02:54:00,6.9,8,8.3,0
413812193,121.09563,31.748946999999998,2019-06-23 02:56:00,7.1,354,354.4,0
413812193,121.09544,31.755872999999998,2019-06-23 03:00:00,7.0,5,5.2000003,0
413812193,121.09655,31.761627,2019-06-23 03:02:00,7.0,6,6.9,15
413812193,121.09683999999999,31.766053999999997,2019-06-23 03:04:00,7.3,0,0.4,0
413812193,121.09593000000001,31.773840000000003,2019-06-23 03:08:00,7.7000003,345,345.1,0
413812193,121.09645,31.781772999999998,2019-06-23 03:12:00,6.9,13,13.900001000000001,0
413812193,121.09696000000001,31.78368,2019-06-23 03:14:00,6.9,15,15.6,0
