mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413812193,121.097946,31.787567,2019-06-20 19:00:00,0.0,231,216.5,0
413812193,121.096855,31.782940000000004,2019-06-20 19:06:00,6.4,195,195.7,15
413812193,121.09650400000001,31.769779999999997,2019-06-20 19:12:00,7.6,176,175.90001,0
413812193,121.09675,31.75811,2019-06-20 19:18:00,7.6,184,183.3,0
413812193,121.09663,31.752640000000003,2019-06-20 19:20:00,7.9,183,183.0,0
413812193,121.09626999999999,31.749316999999998,2019-06-20 19:22:00,7.9,185,186.0,0
413812193,121.09511,31.735607,2019-06-20 19:28:00,7.8,192,193.1,0
413812193,121.09389499999999,31.731385999999997,2019-06-20 19:30:00,7.5,195,195.7,0
413812193,121.0926,31.728506,2019-06-20 19:32:00,6.9,207,207.90001,0
413812193,121.09092,31.72646,2019-06-20 19:34:00,4.8,221,220.90001,0
