mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413812193,121.0906,31.725554,2019-06-19 12:10:00,0.0,166,166.2,0
413812193,121.09532,31.734207,2019-06-19 12:26:00,7.6,23,23.6,15
413812193,121.09808999999998,31.738434,2019-06-19 12:28:00,3.6,18,18.4,15
413812193,121.099304,31.74462,2019-06-19 12:30:00,7.4,0,0.8,0
413812193,121.09936,31.746794,2019-06-19 12:32:00,7.4,4,4.3,0
413812193,121.09951000000001,31.750807000000002,2019-06-19 12:34:00,7.5,1,0.4,0
413812193,121.09978500000001,31.757126,2019-06-19 12:36:00,7.1,5,4.7000003,0
413812193,121.09968,31.759059999999998,2019-06-19 12:38:00,6.9,350,351.2,0
413812193,121.097374,31.769246999999996,2019-06-19 12:42:00,7.6,347,347.6,0
413812193,121.09630600000001,31.773094,2019-06-19 12:44:00,7.5,348,349.0,0
413812193,121.096695,31.782009999999996,2019-06-19 12:48:00,7.2000003,18,18.0,0
413812193,121.09718000000001,31.783496999999997,2019-06-19 12:50:00,7.5,11,11.5,0
