mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413812193,121.097824,31.787573,2019-06-25 16:26:00,0.0,101,291.5,0
413812193,121.09658999999999,31.78296,2019-06-25 16:32:00,5.7000003,194,194.2,0
413812193,121.09616000000001,31.781406,2019-06-25 16:34:00,5.7000003,192,192.5,0
413812193,121.09603999999999,31.77651,2019-06-25 16:36:00,6.1,179,177.0,0
413812193,121.09650400000001,31.773059999999997,2019-06-25 16:38:00,6.2000003,173,172.5,0
413812193,121.09697,31.768971999999998,2019-06-25 16:40:00,6.2000003,174,177.3,0
413812193,121.09696000000001,31.766140000000004,2019-06-25 16:42:00,6.3,180,185.1,0
413812193,121.09725,31.761713,2019-06-25 16:44:00,6.4,172,172.0,0
413812193,121.09803000000001,31.755627,2019-06-25 16:48:00,6.7000003,175,168.40001,0
413812193,121.09792,31.753006,2019-06-25 16:50:00,6.4,188,186.2,0
413812193,121.095665,31.740932,2019-06-25 16:56:00,6.4,189,189.5,0
413812193,121.094025,31.737586999999998,2019-06-25 16:58:00,6.5,204,201.0,0
413812193,121.09251,31.734327,2019-06-25 17:00:00,6.0,187,187.5,0
413812193,121.09227,31.731440000000003,2019-06-25 17:02:00,6.0,185,181.0,0
413812193,121.09209399999999,31.729206,2019-06-25 17:04:00,6.1,185,188.2,15
