mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413812193,121.09806999999999,31.787634000000004,2019-06-23 07:14:00,0.2,278,278.2,0
413812193,121.09778600000001,31.786276,2019-06-23 07:22:00,5.3,191,191.5,0
413812193,121.097176,31.78373,2019-06-23 07:24:00,6.5,192,193.5,15
413812193,121.09595,31.779329999999998,2019-06-23 07:26:00,6.9,188,189.40001,0
413812193,121.09586000000002,31.77497,2019-06-23 07:28:00,7.6,177,177.5,0
413812193,121.09598500000001,31.771766999999997,2019-06-23 07:30:00,7.5,178,178.3,0
413812193,121.09661000000001,31.767487,2019-06-23 07:32:00,7.8,166,166.90001,0
413812193,121.09743999999999,31.763187,2019-06-23 07:34:00,7.6,176,177.0,0
413812193,121.09755,31.761026,2019-06-23 07:36:00,7.7000003,177,177.2,0
413812193,121.09778600000001,31.754379999999998,2019-06-23 07:38:00,3.9,176,176.8,15
413812193,121.09783999999999,31.750137,2019-06-23 07:40:00,7.8,183,180.3,0
413812193,121.096855,31.744953000000002,2019-06-23 07:42:00,7.5,188,190.3,0
413812193,121.09595,31.7408,2019-06-23 07:44:00,7.5,193,193.0,0
413812193,121.093544,31.73292,2019-06-23 07:48:00,7.9,183,183.90001,0
413812193,121.09253999999999,31.72816,2019-06-23 07:52:00,7.0,204,202.0,0
