mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413812193,121.09805,31.787546000000003,2019-06-25 17:50:00,0.0,263,280.30002,0
413812193,121.09713,31.784615999999996,2019-06-25 18:02:00,5.6,187,187.2,0
413812193,121.09572,31.779040000000002,2019-06-25 18:06:00,5.7000003,188,188.3,0
413812193,121.095665,31.775312,2019-06-25 18:08:00,6.1,180,180.5,0
413812193,121.095825,31.77153,2019-06-25 18:10:00,6.0,180,178.6,0
413812193,121.09668,31.758753000000002,2019-06-25 18:18:00,6.3,176,176.1,0
413812193,121.09713,31.753353000000004,2019-06-25 18:22:00,6.5,182,182.2,0
413812193,121.09581000000001,31.743713,2019-06-25 18:26:00,6.5,188,188.0,0
413812193,121.09272,31.732466,2019-06-25 18:32:00,6.6,194,193.4,15
413812193,121.09063,31.725566999999998,2019-06-25 18:38:00,1.6,220,220.90001,0
