mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413812193,121.0985,31.78756,2019-06-20 14:06:00,0.1,87,91.1,0
413812193,121.09652,31.782154,2019-06-20 14:40:00,7.1,200,200.6,0
413812193,121.09565,31.778986,2019-06-20 14:42:00,7.1,190,189.5,0
413812193,121.095055,31.775986,2019-06-20 14:44:00,7.1,184,183.6,15
413812193,121.09738999999999,31.767637,2019-06-20 14:48:00,7.0,170,170.7,0
413812193,121.09828,31.7587,2019-06-20 14:52:00,7.3,182,182.7,0
413812193,121.09806999999999,31.754466999999998,2019-06-20 14:54:00,7.6,179,179.5,0
413812193,121.097824,31.751787,2019-06-20 14:56:00,7.7,186,186.4,0
413812193,121.09553999999999,31.746492,2019-06-20 14:58:00,3.9,201,200.0,15
413812193,121.09423999999999,31.743113,2019-06-20 15:00:00,7.5,195,196.1,0
413812193,121.092575,31.737053000000003,2019-06-20 15:04:00,7.3,189,191.1,0
413812193,121.09173600000001,31.727434000000002,2019-06-20 15:08:00,6.5,180,180.6,0
