mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413812193,121.09777,31.787397,2019-06-21 15:32:00,0.0,131,264.4,15
413812193,121.09656000000001,31.782220000000002,2019-06-21 16:34:00,6.6,192,192.0,0
413812193,121.09607,31.780379999999997,2019-06-21 16:36:00,6.7000003,193,193.40001,0
413812193,121.09573,31.775672999999998,2019-06-21 16:38:00,6.8,181,181.90001,0
413812193,121.09596,31.770107,2019-06-21 16:40:00,6.5,170,170.90001,0
413812193,121.09625,31.767359999999996,2019-06-21 16:42:00,6.6,176,176.0,0
413812193,121.09658999999999,31.7628,2019-06-21 16:44:00,6.6,179,179.3,0
413812193,121.09683999999999,31.759040000000002,2019-06-21 16:46:00,6.7000003,175,175.6,0
413812193,121.09707,31.755274,2019-06-21 16:48:00,7.1,176,176.6,0
413812193,121.09658999999999,31.74826,2019-06-21 16:52:00,7.4,194,195.1,0
413812193,121.09546999999999,31.744259999999997,2019-06-21 16:54:00,7.3,195,194.2,15
413812193,121.09436000000001,31.741366999999997,2019-06-21 16:56:00,7.2000003,199,200.40001,0
413812193,121.09246999999999,31.735706,2019-06-21 16:58:00,6.9,188,188.2,0
413812193,121.09173600000001,31.7319,2019-06-21 17:00:00,7.0,188,187.7,0
413812193,121.09147,31.72806,2019-06-21 17:02:00,6.7000003,181,181.3,0
