mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413812193,121.09783999999999,31.787577000000002,2019-06-23 21:00:00,0.0,75,75.700005,0
413812193,121.09741000000001,31.784906,2019-06-23 21:08:00,5.7000003,194,194.0,0
413812193,121.09688,31.783246999999996,2019-06-23 21:10:00,6.4,194,194.4,15
413812193,121.09736000000001,31.772372999999998,2019-06-23 21:14:00,7.7000003,169,169.8,0
413812193,121.09775,31.770236999999998,2019-06-23 21:16:00,7.6,173,175.2,0
413812193,121.09905,31.759690000000003,2019-06-23 21:20:00,7.6,180,180.7,0
413812193,121.098656,31.75112,2019-06-23 21:24:00,7.5,189,190.9,15
413812193,121.09788,31.7458,2019-06-23 21:28:00,8.0,177,177.40001,0
413812193,121.096375,31.734066,2019-06-23 21:32:00,7.1,209,209.0,0
413812193,121.09213000000001,31.727220000000003,2019-06-23 21:36:00,6.6,214,214.8,0
