mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413812193,121.09803000000001,31.787497,2019-06-23 01:42:00,0.0,286,280.2,0
413812193,121.09796000000001,31.78668,2019-06-23 01:48:00,2.2,359,359.7,0
413812193,121.09736000000001,31.784437,2019-06-23 01:58:00,5.8,199,199.5,0
413812193,121.09701499999998,31.783659999999998,2019-06-23 02:00:00,5.9,198,198.40001,0
413812193,121.09552,31.777759999999997,2019-06-23 02:02:00,6.7000003,185,185.3,0
413812193,121.09544,31.77082,2019-06-23 02:06:00,7.3,174,174.0,0
413812193,121.09624,31.759457,2019-06-23 02:12:00,7.7000003,175,174.7,0
413812193,121.0976,31.753040000000002,2019-06-23 02:14:00,7.4,174,174.8,0
413812193,121.09830500000001,31.749947,2019-06-23 02:16:00,7.6,169,169.3,0
413812193,121.097305,31.744987,2019-06-23 02:18:00,7.2000003,198,198.5,0
413812193,121.09536000000001,31.73798,2019-06-23 02:22:00,7.4,192,192.40001,0
413812193,121.09472,31.734957,2019-06-23 02:24:00,7.2000003,193,193.7,0
413812193,121.09315,31.72924,2019-06-23 02:26:00,7.0,203,203.7,0
413812193,121.09143999999999,31.72697,2019-06-23 02:28:00,5.5,216,216.0,0
