mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413812193,121.09031999999999,31.72567,2019-06-20 16:46:00,0.1,310,310.6,0
413812193,121.09291999999999,31.7298,2019-06-20 16:54:00,7.1,8,9.2,15
413812193,121.09206,31.737694,2019-06-20 16:58:00,7.1,359,1.0,0
413812193,121.095665,31.742620000000002,2019-06-20 17:02:00,6.2000003,56,57.3,0
413812193,121.0985,31.744526,2019-06-20 17:04:00,6.9,44,43.100002,0
413812193,121.09926599999999,31.75065,2019-06-20 17:08:00,6.7000003,356,355.5,0
413812193,121.09844,31.755796000000004,2019-06-20 17:10:00,7.0,347,348.4,0
413812193,121.09675,31.76122,2019-06-20 17:12:00,7.3,340,340.9,0
413812193,121.09608,31.763146999999996,2019-06-20 17:14:00,7.2000003,345,345.2,0
413812193,121.09463999999998,31.76912,2019-06-20 17:16:00,3.6,352,352.0,15
413812193,121.09389499999999,31.777157,2019-06-20 17:20:00,7.5,12,12.5,0
413812193,121.09501999999999,31.779774,2019-06-20 17:22:00,7.1,22,24.0,0
413812193,121.09723000000001,31.784233,2019-06-20 17:24:00,6.9,11,11.400001,0
413812193,121.097466,31.78518,2019-06-20 17:26:00,6.3,12,12.8,15
