mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413812193,121.09825,31.787415999999997,2019-06-20 09:58:00,0.0,161,163.90001,0
413812193,121.09671000000002,31.782633,2019-06-20 10:04:00,6.7000003,200,201.0,0
413812193,121.09899999999999,31.7716,2019-06-20 10:10:00,4.5,150,150.0,15
413812193,121.10125,31.767159999999997,2019-06-20 10:12:00,6.7000003,177,178.5,0
413812193,121.10051000000001,31.763268,2019-06-20 10:14:00,7.7000003,188,188.6,0
413812193,121.10023999999999,31.759946999999997,2019-06-20 10:16:00,8.8,174,173.1,0
413812193,121.09836999999999,31.75018,2019-06-20 10:20:00,7.7000003,197,198.1,0
413812193,121.097305,31.745366999999998,2019-06-20 10:22:00,8.8,185,186.90001,0
413812193,121.09415,31.731857,2019-06-20 10:28:00,8.1,196,195.5,0
