mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413812193,121.09787,31.787585999999997,2019-06-17 11:38:00,0.0,52,132.2,0
413812193,121.09664,31.782427000000002,2019-06-17 11:44:00,6.5,198,197.90001,0
413812193,121.09603999999999,31.77982,2019-06-17 11:46:00,6.0,184,184.0,0
413812193,121.09631999999999,31.773567,2019-06-17 11:48:00,6.9,178,177.6,0
413812193,121.09687,31.7697,2019-06-17 11:50:00,6.9,170,169.6,15
413812193,121.09695,31.769340000000003,2019-06-17 11:52:00,6.9,166,168.1,0
413812193,121.09907,31.764429999999997,2019-06-17 11:54:00,6.9,167,167.3,0
413812193,121.09969,31.754246000000002,2019-06-17 11:58:00,7.8,183,183.8,0
413812193,121.09857,31.745265999999997,2019-06-17 12:04:00,7.1,187,186.90001,0
413812193,121.097176,31.739179999999998,2019-06-17 12:06:00,7.2000003,191,192.40001,0
413812193,121.09407,31.7307,2019-06-17 12:10:00,7.0,208,208.7,0
413812193,121.09248999999998,31.72843,2019-06-17 12:12:00,7.1,213,213.3,0
