mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413812193,121.0901,31.725865999999996,2019-06-24 15:56:00,0.0,165,165.5,0
413812193,121.093185,31.734496999999998,2019-06-24 16:12:00,6.7000003,4,4.1,0
413812193,121.09331999999999,31.736347,2019-06-24 16:14:00,6.5,5,5.2,15
413812193,121.093704,31.741640000000004,2019-06-24 16:16:00,6.2000003,6,6.0,0
413812193,121.097176,31.750071999999996,2019-06-24 16:22:00,6.1,6,6.4,0
413812193,121.09748,31.752607,2019-06-24 16:24:00,6.1,2,0.1,0
413812193,121.097305,31.758546999999997,2019-06-24 16:26:00,5.8,354,357.0,0
413812193,121.09723000000001,31.760977,2019-06-24 16:28:00,6.0,3,359.80002,0
413812193,121.0972,31.76352,2019-06-24 16:30:00,6.0,357,359.30002,0
413812193,121.09486000000001,31.77549,2019-06-24 16:36:00,7.0,350,347.6,0
413812193,121.09595,31.781516999999997,2019-06-24 16:40:00,6.1,20,18.800001,0
413812193,121.09693,31.783978,2019-06-24 16:42:00,6.4,17,17.4,0
413812193,121.09805,31.787553999999997,2019-06-24 16:44:00,1.1,12,9.3,0
