mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413812193,121.09808000000001,31.787573,2019-06-24 16:46:00,0.1,109,121.200005,0
413812193,121.093216,31.775356,2019-06-24 17:00:00,5.9,197,197.7,0
413812193,121.091774,31.7699,2019-06-24 17:04:00,5.3,173,173.40001,0
413812193,121.093216,31.764153000000004,2019-06-24 17:08:00,5.3,167,167.7,15
413812193,121.09376,31.761916999999997,2019-06-24 17:10:00,5.6,172,166.40001,0
413812193,121.09496999999999,31.756433,2019-06-24 17:12:00,5.7000003,172,168.8,0
413812193,121.09528,31.750840000000004,2019-06-24 17:16:00,5.5,188,186.5,0
413812193,121.09481000000001,31.747713,2019-06-24 17:18:00,5.6,183,184.7,0
413812193,121.09411000000001,31.742653000000004,2019-06-24 17:22:00,5.7,192,192.7,0
413812193,121.093506,31.740074,2019-06-24 17:24:00,5.5,191,191.0,15
413812193,121.0918,31.733320000000003,2019-06-24 17:28:00,5.6,193,191.90001,0
413812193,121.09127,31.728807,2019-06-24 17:30:00,4.5,173,172.2,0
